date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"Jan 19, 2020 12:29:52 AM PST",12556344851,Order,113-2138438-1473809,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,TALLAHASSEE,FL,32303-3306,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 3:25:30 AM PST",12556344851,Order,111-6616761-1934669,26-28FO-FT48,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Yellow)",1,amazon.com,,Amazon,PORTLAND,OR,97212-1246,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 5:49:02 AM PST",12556344851,Order,112-3277762-4776229,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,PHILADELPHIA,PA,19125-4011,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 9:07:03 AM PST",12556344851,Order,113-7915152-3907433,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,LOS ANGELES,CA,90017-4200,MarketplaceFacilitator,29.99,2.85,0,0,0,0,0,0,-2.85,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 9:20:26 AM PST",12556344851,Order,111-0969166-5477069,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,ALPHARETTA,GA,30009-3202,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 9:21:13 AM PST",12556344851,Order,114-1205946-2458613,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,BATON ROUGE,LA,70815-2119,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 1:01:00 PM PST",12556344851,Order,113-3490757-9329857,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,EDISON,NJ,08820-2404,MarketplaceFacilitator,29.99,1.99,0,0,0,0,0,0,-1.99,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 1:30:17 PM PST",12556344851,Refund,112-6205819-4513012,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",2,amazon.com,,Amazon,PICKERINGTON,OH,43147,MarketplaceFacilitator,-59.98,-4.04,0,0,0,0,0,0,4.04,7.2,0.00,0.00,0.00,-52.78
"Jan 19, 2020 2:53:32 PM PST",12556344851,Order,113-8369016-5802657,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,NEW CASTLE,PA,16105-1206,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 3:06:26 PM PST",12556344851,Order,112-6525169-8444231,55-M2UO-Q8OQ,"UVA Hawaiian Shirt (Large, Orange)",1,amazon.com,,Amazon,Leesburg,VA,20176,MarketplaceFacilitator,39.99,2.4,7.14,0,0,0,-7.14,0,-2.4,-6.8,-3.59,0.00,0.00,29.60
"Jan 19, 2020 3:53:56 PM PST",12556344851,Order,113-9591754-1581018,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,,Amazon,SAN ANTONIO,TX,78257-9707,MarketplaceFacilitator,29.99,2.47,0,0,0,0,0,0,-2.47,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 6:49:59 PM PST",12556344851,Order,114-6606810-8677004,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,JACKSONVILLE,FL,32224-7639,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 7:23:17 PM PST",12556344851,Order,112-5078757-3378641,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,APEX,NC,27502-1853,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 9:42:37 PM PST",12556344851,Order,114-4952727-9679466,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,WEST CHESTER,PA,19383-2004,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 11:14:31 PM PST",12556344851,Order,114-4682298-8078626,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,CAPE CORAL,FL,33991-7764,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 11:17:37 PM PST",12556344851,Order,113-3916444-9937058,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,KALAMAZOO,MI,49001-6207,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.26,0.00,0.00,20.23
"Jan 19, 2020 11:56:12 PM PST",12556344851,Order,113-5135102-3675412,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,SAN MARCOS,CA,92078-4316,MarketplaceFacilitator,29.99,2.32,0,0,0,0,0,0,-2.32,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 1:32:45 AM PST",12556344851,Order,113-0315995-3469869,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,SAN MARCOS,CA,92078-5106,MarketplaceFacilitator,29.99,2.32,0,0,0,0,0,0,-2.32,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 3:10:56 AM PST",12556344851,Order,111-1861261-3812222,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,PRIOR LAKE,MN,55372-1607,MarketplaceFacilitator,29.99,2.21,0,0,0,0,0,0,-4.42,-9,-5.26,0.00,0.00,13.52
"Jan 20, 2020 3:10:56 AM PST",12556344851,Order,111-1861261-3812222,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,PRIOR LAKE,MN,55372-1607,,29.99,2.21,0,0,0,0,0,0,0,0,-5.26,0.00,0.00,26.94
"Jan 20, 2020 3:33:26 AM PST",12556344851,Order,112-6925307-7809808,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,PARKER,CO,80138-8680,MarketplaceFacilitator,29.99,1.5,0,0,0,0,0,0,-1.5,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 4:23:58 AM PST",12556344851,Order,114-1615576-9380251,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,TURLOCK,CA,95382-8561,MarketplaceFacilitator,29.99,2.36,0,0,0,0,0,0,-2.36,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 5:06:11 AM PST",12556344851,Order,114-1642047-6949045,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,PORTLAND,OR,97212-1246,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 8:32:17 AM PST",12556344851,Order,111-7689449-1684210,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,LUTHERVILLE,MD,21093-2560,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 9:54:51 AM PST",12556344851,Order,111-9050592-9401039,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,JEFFERSONVILLE,IN,47130-3415,MarketplaceFacilitator,29.99,2.1,0,0,0,0,0,0,-2.1,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 10:01:24 AM PST",12556344851,Order,113-4445805-3240255,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,TOLEDO,OH,43613-4806,MarketplaceFacilitator,29.99,2.17,0,0,0,0,0,0,-2.17,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 11:26:13 AM PST",12556344851,Order,111-3870610-4959403,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,SAINT CLOUD,MN,56303-0914,MarketplaceFacilitator,29.99,2.29,0,0,0,0,0,0,-2.29,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 11:58:49 AM PST",12556344851,Order,113-2270561-0173003,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,COLORADO SPRINGS,CO,80910-3015,MarketplaceFacilitator,29.99,1.54,0,0,0,0,0,0,-1.54,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 12:36:49 PM PST",12556344851,Order,113-2252563-5133809,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,GRAND RAPIDS,MI,49548-6927,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 2:33:31 PM PST",12556344851,Order,112-3918050-3967467,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,Bulverde,TX,78163,MarketplaceFacilitator,29.99,2.47,0,0,0,0,0,0,-2.47,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 2:33:53 PM PST",12556344851,Order,114-9743456-6453864,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,RENTON,WA,98058-9586,MarketplaceFacilitator,29.99,2.58,2.99,0,0,0,-2.99,0,-2.58,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 2:34:02 PM PST",12556344851,Order,113-7568958-3995408,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,Davenport,FL,33896,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 5:28:48 PM PST",12556344851,Order,112-4683007-0462633,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,FLAGSTAFF,AZ,86004-2653,MarketplaceFacilitator,29.99,2.75,0,0,0,0,0,0,-2.75,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 5:35:12 PM PST",12556344851,Order,113-9668715-5008215,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,PORTLAND,OR,97206,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 6:25:23 PM PST",12556344851,Order,111-1196296-5787414,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,,Amazon,BROOKHAVEN,GA,30319-1712,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 6:35:41 PM PST",12556344851,Order,112-6239829-1873048,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,AKRON,OH,44312-1439,MarketplaceFacilitator,29.99,2.02,0,0,0,0,0,0,-2.02,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 9:36:47 PM PST",12556344851,Order,114-6926576-8816237,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,BRIARWOOD,NY,11435-1577,MarketplaceFacilitator,29.99,2.66,0,0,0,0,0,0,-2.66,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 10:48:15 PM PST",12556344851,Order,113-4461544-2294663,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,Columbia,MD,21045-4501,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.26,0.00,0.00,20.23
"Jan 20, 2020 10:48:15 PM PST",12556344851,Order,113-4461544-2294663,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,,Amazon,Columbia,MD,21045-4501,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 2:19:13 AM PST",12556344851,Order,112-7156116-4236202,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,FORT LAUDERDALE,FL,33315-2406,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 5:01:58 AM PST",12556344851,Adjustment,,EM-9A97-BUSN,FBA Inventory Reimbursement - Damaged:Warehouse,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,20.23,20.23
"Jan 21, 2020 5:01:58 AM PST",12556344851,Adjustment,,EM-9A97-BUSN,FBA Inventory Reimbursement - Damaged:Warehouse,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,20.23,20.23
"Jan 21, 2020 5:07:25 AM PST",12556344851,Order,111-0537735-1646605,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,DENVER,CO,80203-5605,MarketplaceFacilitator,29.99,1.2,0,0,0,0,0,0,-1.2,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 6:23:52 AM PST",12556344851,Order,114-4023623-3323439,M4-XIVD-6329,"UVA Hawaiian Shirt (2XL, Blue)",1,amazon.com,,Amazon,Charlottesville,VA,22911-8580,MarketplaceFacilitator,39.99,2.12,0,0,0,0,0,0,-2.12,-6.8,-3.59,0.00,0.00,29.60
"Jan 21, 2020 6:23:52 AM PST",12556344851,Order,114-4023623-3323439,WW-U9J1-SHHV,"UVA Hawaiian Shirt (2XL, Orange)",1,amazon.com,,Amazon,Charlottesville,VA,22911-8580,MarketplaceFacilitator,39.99,2.12,0,0,0,0,0,0,-2.12,-6.8,-3.59,0.00,0.00,29.60
"Jan 21, 2020 8:18:03 AM PST",12556344851,Service Fee,,,SellerPayments_Report_Fee_Subscription,,Amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,-39.99,-39.99
"Jan 21, 2020 11:53:41 AM PST",12556344851,Order,114-7235750-1916269,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,VIRGINIA BEACH,VA,23452-1240,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-3.6,-9,-5.26,0.00,0.00,13.93
"Jan 21, 2020 11:53:41 AM PST",12556344851,Order,114-7235750-1916269,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,VIRGINIA BEACH,VA,23452-1240,,29.99,1.8,0,0,0,0,0,0,0,0,-5.26,0.00,0.00,26.53
"Jan 21, 2020 12:09:58 PM PST",12556344851,Refund,111-0033609-3874637,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,ASTORIA,NY,11103-3470,MarketplaceFacilitator,-29.99,-2.66,0,0,0,0,0,0,2.66,3.6,0.00,0.00,0.00,-26.39
"Jan 21, 2020 12:29:34 PM PST",12556344851,Order,111-1207618-4823404,26-28FO-FT48,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Yellow)",1,amazon.com,,Amazon,BATON ROUGE,LA,70816-8946,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 1:10:53 PM PST",12556344851,Order,112-2228392-4125815,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,BENTONVILLE,AR,72713-7798,MarketplaceFacilitator,29.99,2.85,0,0,0,0,0,0,-2.85,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 1:22:26 PM PST",12556344851,Order,113-7755238-5490628,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,STERLING CITY,TX,76951-1241,MarketplaceFacilitator,29.99,2.47,0,0,0,0,0,0,-2.47,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 1:24:57 PM PST",12556344851,Order,112-4286009-8032242,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,MEMPHIS,TN,38104-3990,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 2:06:25 PM PST",12556344851,Refund,112-1043351-0225018,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,EAST NORTHPORT,NY,11731-2718,MarketplaceFacilitator,-29.99,-2.59,0,0,0,0,0,0,2.59,3.6,0.00,0.00,0.00,-26.39
"Jan 21, 2020 2:25:16 PM PST",12556344851,FBA Inventory Fee,vk1j8AD419,,FBA Removal Order: Disposal Fee,,Amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,-0.60,-0.60
"Jan 21, 2020 2:30:53 PM PST",12556344851,Order,113-4461544-2294663,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,Columbia,MD,21045-4501,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 2:37:49 PM PST",12556344851,Order,112-5386245-1720221,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,Altadena,CA,91001,MarketplaceFacilitator,29.99,2.85,0,0,0,0,0,0,-2.85,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 3:14:42 PM PST",12556344851,Order,112-3198130-9470661,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,NEW YORK,NY,10012-2311,MarketplaceFacilitator,29.99,2.66,0,0,0,0,0,0,-2.66,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 5:34:12 PM PST",12556344851,Order,113-6052117-8233049,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,,Amazon,SEATTLE,WA,98117-4958,MarketplaceFacilitator,29.99,3.03,0,0,0,0,0,0,-3.03,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 6:10:59 PM PST",12556344851,Refund,111-5110174-9734609,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,FISHERS,IN,46037-3707,MarketplaceFacilitator,-29.99,-2.1,0,0,0,0,0,0,2.1,3.6,0.00,0.00,0.00,-26.39
"Jan 21, 2020 6:17:59 PM PST",12556344851,Order,113-3256764-8453034,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",2,amazon.com,,Amazon,ROUNDUP,MT,59072-1816,,59.98,0,0,0,0,0,0,0,0,-9,-10.52,0.00,0.00,40.46
"Jan 21, 2020 7:08:02 PM PST",12556344851,Refund,112-2869957-6425038,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,INDIANAPOLIS,IN,46280-1537,MarketplaceFacilitator,-29.99,-2.1,0,0,0,0,0,0,2.1,3.6,0.00,0.00,0.00,-26.39
"Jan 21, 2020 9:31:44 PM PST",12556344851,Order,111-0871274-9098650,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,WALTHAM,MA,02452-4713,MarketplaceFacilitator,29.99,1.87,0,0,0,0,0,0,-1.87,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 9:32:10 PM PST",12556344851,Order,113-0259985-0596245,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,NEW YORK,NY,10028-4730,MarketplaceFacilitator,29.99,2.66,7.5,0,0,0,-7.5,0,-2.66,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 9:32:19 PM PST",12556344851,Order,112-8550842-3057055,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,BROOKLYN,NY,11228-2912,MarketplaceFacilitator,29.99,2.66,0,0,0,0,0,0,-2.66,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 10:58:42 PM PST",12556344851,Order,114-0378354-9369049,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,Cherry Hill,NJ,8034,MarketplaceFacilitator,29.99,1.99,0,0,0,0,0,0,-1.99,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 11:22:46 PM PST",12556344851,Order,111-3732087-9977865,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,DURHAM,NC,27703-8457,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 21, 2020 11:27:49 PM PST",12556344851,Order,113-9532129-2624268,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,Tunnel Hill,GA,30755,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 22, 2020 6:28:54 AM PST",12556344851,Order,113-3607263-1044243,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,GROVER BEACH,CA,93433-1946,MarketplaceFacilitator,29.99,2.32,0,0,0,0,0,0,-2.32,-4.5,-5.26,0.00,0.00,20.23
"Jan 22, 2020 7:04:53 AM PST",12556344851,Order,113-9667483-9351435,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,SHIRLEY,NY,11967-2706,MarketplaceFacilitator,29.99,2.59,0,0,0,0,0,0,-2.59,-4.5,-5.26,0.00,0.00,20.23
"Jan 22, 2020 9:29:53 AM PST",12556344851,Order,112-4810685-9962646,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,MEMPHIS,TN,38119-4005,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
"Jan 22, 2020 11:38:28 AM PST",12556344851,Order,111-6258973-6481035,9T-HGSZ-I5FG,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,Crawfordsville,IN,47933,MarketplaceFacilitator,29.99,2.1,0,0,0,0,0,0,-2.1,-4.5,-5.26,0.00,0.00,20.23
"Jan 22, 2020 2:10:05 PM PST",12556344851,Order,114-6411723-3591429,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,,Amazon,ATLANTA,GA,30329-3275,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.26,0.00,0.00,20.23
